sampno,vehno,vehyear,make,make_o,model,model_o,body,body_o,fuel,fuel_o,transp,parkd,parkd_o
70048023,2,2014,12,-1,12023,-1,1,-1,3,-1,1,2,-1
70048023,3,2011,20,-1,20037,-1,1,-1,1,-1,1,2,-1
70048023,4,2007,12,-1,12037,-1,1,-1,1,-1,1,2,-1
70048027,1,2014,19,-1,19023,-1,1,-1,1,-1,1,3,-1
70048027,2,2008,49,-1,49402,-1,3,-1,1,-1,1,3,-1
70048032,1,2018,35,-1,35401,-1,1,-1,1,-1,1,3,-1
70048032,2,2010,20,-1,20422,-1,1,-1,1,-1,1,3,-1
70048033,1,2018,48,-1,48398,-1,3,-1,1,-1,1,2,-1
70048033,2,2014,49,-1,49422,-1,3,-1,1,-1,1,2,-1
70048033,3,2008,30,-1,30047,-1,1,-1,1,-1,1,2,-1
70048034,1,2016,18,-1,18020,-1,1,-1,1,-1,1,3,-1
70048034,2,2012,48,-1,48401,-1,1,-1,1,-1,1,3,-1
70048035,1,2010,23,-1,23008,-1,3,-1,1,-1,1,1,-1
70048035,2,2001,20,-1,20037,-1,1,-1,1,-1,1,1,-1
70048036,1,2015,12,-1,12003,-1,1,-1,1,-1,1,3,-1
70048037,1,2003,37,-1,37032,-1,1,-1,1,-1,1,2,-1
70048038,1,2018,30,-1,30047,-1,1,-1,1,-1,1,3,-1
70048038,2,2013,48,-1,48045,-1,3,-1,1,-1,2,3,-1
70048039,1,2018,30,-1,30046,-1,1,-1,1,-1,1,3,-1
70048039,2,2017,30,-1,30042,-1,1,-1,1,-1,1,3,-1
70048046,1,2009,37,-1,37402,-1,3,-1,1,-1,1,1,-1
70048046,2,2009,37,-1,37032,-1,1,-1,1,-1,1,1,-1
70048046,3,2007,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70048046,4,2002,54,-1,54035,-1,1,-1,1,-1,1,1,-1
70048047,1,2003,47,-1,47035,-1,1,-1,1,-1,1,3,-1
70048047,2,1997,51,-1,51042,-1,1,-1,1,-1,1,3,-1
70048049,1,2014,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70048049,2,2004,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70048050,1,2013,48,-1,48045,-1,1,-1,1,-1,1,2,-1
70048050,2,2010,37,-1,37441,-1,2,-1,1,-1,1,2,-1
70048054,1,2011,49,-1,49053,-1,3,-1,1,-1,1,3,-1
70048054,2,2006,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70048055,1,2015,2,-1,2422,-1,3,-1,1,-1,1,3,-1
70048055,2,2015,7,-1,7482,-1,4,-1,1,-1,1,3,-1
70048062,1,2014,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70048062,2,2010,2,-1,2403,-1,1,-1,1,-1,2,3,-1
70048065,1,2016,2,-1,2403,-1,3,-1,1,-1,1,3,-1
70048066,1,2016,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70048066,2,2005,35,-1,35051,-1,1,-1,1,-1,1,3,-1
70048067,1,2016,34,-1,34401,-1,1,-1,1,-1,1,3,-1
70048067,2,2010,58,-1,58421,-1,3,-1,1,-1,1,3,-1
70048067,3,2006,34,-1,34401,-1,1,-1,1,-1,1,2,-1
70048069,1,2017,12,-1,12462,-1,6,-1,2,-1,2,2,-1
70048069,2,2009,20,-1,20473,-1,4,-1,1,-1,1,2,-1
70048069,3,2009,41,-1,41052,-1,1,-1,1,-1,1,2,-1
70048069,4,2016,35,-1,35050,-1,1,-1,1,-1,1,2,-1
70048069,5,2005,49,-1,49032,-1,1,-1,1,-1,1,2,-1
70048070,1,2018,55,-1,55035,-1,1,-1,1,-1,1,2,-1
70048070,2,2017,18,-1,18019,-1,1,-1,1,-1,1,3,-1
70048070,3,2017,49,-1,49403,-1,3,-1,1,-1,1,3,-1
70048070,4,2015,67,-1,67032,-1,1,-1,1,-1,1,2,-1
70048070,5,2010,63,-1,63038,-1,1,-1,1,-1,1,3,-1
70048071,1,2016,58,-1,58044,-1,3,-1,1,-1,1,3,-1
70048071,2,2015,35,-1,35043,-1,1,-1,1,-1,2,3,-1
70048071,3,2002,35,-1,35047,-1,1,-1,1,-1,2,3,-1
70048072,1,2012,63,-1,63401,-1,1,-1,1,-1,1,2,-1
70048072,2,2007,51,-1,51402,-1,1,-1,1,-1,1,3,-1
70048072,3,2007,41,-1,41046,-1,1,-1,1,-1,1,2,-1
70048072,4,2004,22,-1,22020,-1,1,-1,1,-1,2,2,-1
70048077,1,2010,59,-1,59031,-1,1,-1,1,-1,1,3,-1
70048079,1,2016,37,-1,37041,-1,1,-1,1,-1,1,3,-1
70048079,2,2012,63,-1,63037,-1,3,-1,1,-1,1,3,-1
70048080,1,2016,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70048083,1,2003,37,-1,37403,-1,3,-1,1,-1,1,3,-1
70048085,1,2005,18,-1,18002,-1,1,-1,1,-1,1,3,-1
70048088,1,2018,45,-1,45401,-1,3,-1,1,-1,1,3,-1
70048088,2,2018,41,-1,41403,-1,3,-1,1,-1,1,3,-1
70048089,1,2017,51,-1,51047,-1,3,-1,1,-1,1,3,-1
70048089,2,2013,34,-1,34401,-1,3,-1,1,-1,1,3,-1
70048089,3,2002,52,-1,52401,-1,3,-1,1,-1,1,2,-1
70048091,1,2001,42,-1,42048,-1,1,-1,1,-1,1,3,-1
70048093,1,2016,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70048094,1,2015,12,-1,12402,-1,1,-1,1,-1,1,2,-1
70048095,1,2008,34,-1,34034,-1,1,-1,1,-1,1,3,-1
70048095,2,2003,72,-1,72704,-1,7,-1,1,-1,2,3,-1
70048095,3,2001,19,-1,19421,-1,3,-1,1,-1,1,3,-1
70048095,4,2001,20,-1,20499,-1,4,-1,1,-1,1,2,-1
70048096,1,2013,49,-1,49040,-1,1,-1,3,-1,1,3,-1
70048096,2,2004,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70048101,1,2012,49,-1,49046,-1,1,-1,1,-1,1,3,-1
70048101,2,2012,49,-1,49046,-1,1,-1,1,-1,1,2,-1
70048101,3,2015,35,-1,35461,-1,2,-1,1,-1,1,2,-1
70048105,1,2014,48,-1,48045,-1,3,-1,1,-1,1,3,-1
70048114,1,2014,49,-1,49032,-1,1,-1,1,-1,1,2,-1
70048114,2,2008,63,-1,63441,-1,2,-1,1,-1,1,2,-1
70048115,1,2014,48,-1,48038,-1,1,-1,1,-1,1,3,-1
70048115,2,2005,12,-1,12461,-1,2,-1,1,-1,1,3,-1
70048117,1,2014,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70048117,2,2007,35,-1,35047,-1,1,-1,1,-1,1,3,-1
70048118,1,2017,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70048118,2,2015,41,-1,41051,-1,1,-1,1,-1,1,3,-1
70048118,3,2014,20,-1,20002,-1,1,-1,1,-1,2,1,-1
70048120,1,2010,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70048120,2,2004,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70048122,1,2016,20,-1,20037,-1,1,-1,1,-1,1,2,-1
70048125,1,2013,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70048126,1,2013,37,-1,37039,-1,1,-1,1,-1,1,1,-1
70048126,2,2006,20,-1,20981,-1,6,-1,1,-1,2,2,-1
70048127,1,2010,55,-1,55033,-1,1,-1,1,-1,1,3,-1
70048127,2,2003,20,-1,20441,-1,5,-1,1,-1,2,3,-1
70048130,1,2015,12,-1,12462,-1,2,-1,1,-1,1,3,-1
70048130,2,2014,48,-1,48045,-1,3,-1,1,-1,1,3,-1
70048132,1,2012,49,-1,49040,-1,1,-1,3,-1,1,3,-1
70048132,2,2008,23,-1,23481,-1,4,-1,1,-1,1,3,-1
70048132,3,1994,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70048132,4,1987,19,-1,19003,-1,1,-1,1,-1,2,2,-1
70048132,5,1975,19,-1,19003,-1,1,-1,1,-1,2,2,-1
70048133,1,2002,59,-1,59031,-1,1,-1,1,-1,1,3,-1
70048133,2,2000,37,-1,37441,-1,2,-1,1,-1,1,2,-1
70048134,1,2010,35,-1,35039,-1,1,-1,1,-1,1,3,-1
70048136,1,2013,63,-1,63034,-1,1,-1,1,-1,1,3,-1
70048140,1,2008,49,-1,49046,-1,1,-1,1,-1,1,3,-1
70048140,2,2005,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70048141,1,2018,63,-1,63034,-1,1,-1,1,-1,1,2,-1
70048141,2,2013,20,-1,20037,-1,1,-1,1,-1,1,2,-1
70048141,3,2002,20,-1,20403,-1,3,-1,1,-1,1,2,-1
70048142,1,2015,49,-1,49401,-1,3,-1,1,-1,1,3,-1
70048142,2,2009,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70048146,1,2017,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70048146,2,2016,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70048151,1,2018,23,-1,23423,-1,3,-1,1,-1,1,3,-1
70048151,2,2018,23,-1,23402,-1,3,-1,1,-1,2,3,-1
70048153,1,2016,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70048153,2,2006,7,-1,7020,-1,1,-1,1,-1,2,2,-1
70048154,1,2018,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70048154,2,2017,49,-1,49402,-1,3,-1,1,-1,1,3,-1
70048154,3,2012,49,-1,49402,-1,3,-1,1,-1,1,2,-1
70048159,1,2018,7,-1,7482,-1,4,-1,2,-1,1,2,-1
70048159,2,2018,30,-1,30402,-1,3,-1,1,-1,1,3,-1
70048162,1,2014,34,-1,69054,-1,1,-1,1,-1,1,3,-1
70048162,2,2013,59,-1,59031,-1,1,-1,1,-1,1,3,-1
70048163,1,2008,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70048163,2,2001,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70048164,1,2010,41,-1,41050,-1,1,-1,1,-1,1,3,-1
70048165,1,2013,20,-1,20405,-1,3,-1,1,-1,1,3,-1
70048165,2,2002,6,-1,6052,-1,1,-1,1,-1,1,3,-1
70048165,3,1971,22,-1,22002,-1,1,-1,1,-1,1,3,-1
70048165,4,1966,22,-1,22001,-1,1,-1,1,-1,1,3,-1
70048168,1,2016,20,-1,20025,-1,1,-1,1,-1,1,3,-1
70048168,2,2010,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70048169,1,2014,35,-1,35055,-1,1,-1,4,-1,1,3,-1
70048169,2,2009,20,-1,20004,-1,1,-1,1,-1,1,3,-1
70048169,3,2009,48,-1,48401,-1,1,-1,1,-1,1,2,-1
70048169,4,1998,12,-1,12461,-1,6,-1,1,-1,1,2,-1
70048171,1,2017,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70048175,1,2012,42,-1,42031,-1,1,-1,1,-1,1,3,-1
70048175,2,2001,42,-1,42031,-1,1,-1,1,-1,1,3,-1
70048176,1,2005,6,-1,6051,-1,1,-1,1,-1,1,3,-1
70048180,1,2012,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70048180,2,2011,37,-1,37031,-1,1,-1,1,-1,1,1,-1
70048180,3,2009,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70048182,1,2008,55,-1,55401,-1,3,-1,1,-1,1,3,-1
70048183,1,2015,12,-1,12024,-1,3,-1,1,-1,1,3,-1
70048183,2,2010,42,-1,42033,-1,1,-1,1,-1,1,3,-1
70048183,3,2004,37,-1,37031,-1,1,-1,1,-1,2,3,-1
70048185,1,2016,63,-1,63398,-1,1,-1,3,-1,1,3,-1
70048185,2,2016,36,-1,36402,-1,1,-1,1,-1,2,3,-1
70048185,3,2014,7,-1,7442,-1,2,-1,1,-1,1,3,-1
70048186,1,2016,34,-1,34402,-1,3,-1,1,-1,1,3,-1
70048188,1,2013,35,-1,35047,-1,1,-1,1,-1,1,3,-1
70048188,2,2003,35,-1,35039,-1,1,-1,1,-1,1,3,-1
70048190,1,2018,30,-1,30402,-1,3,-1,1,-1,1,3,-1
70048190,2,2011,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70048192,1,2018,48,-1,48047,-1,1,-1,1,-1,1,3,-1
70048192,2,2002,59,-1,59401,-1,3,-1,1,-1,1,3,-1
70048192,3,1999,72,-1,72705,-1,7,-1,1,-1,2,3,-1
70048193,1,2012,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70048194,1,2015,12,-1,12037,-1,1,-1,1,-1,1,2,-1
70048194,2,2012,41,-1,41054,-1,3,-1,1,-1,1,3,-1
70048194,3,2007,67,-1,67032,-1,1,-1,1,-1,1,2,-1
70048194,4,2005,6,-1,6051,-1,1,-1,1,-1,1,3,-1
70048195,1,2015,35,-1,35049,-1,3,-1,1,-1,1,3,-1
70048195,2,2000,6,-1,6052,-1,1,-1,1,-1,2,2,-1
70048197,1,2017,59,-1,59405,-1,3,-1,1,-1,1,3,-1
70048197,2,2013,54,-1,54035,-1,1,-1,1,-1,1,2,-1
70048197,3,2012,20,-1,20481,-1,4,-1,1,-1,1,3,-1
70048199,1,2017,59,-1,59403,-1,3,-1,3,-1,1,3,-1
70048199,2,2015,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70048199,3,2010,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70048203,1,2010,12,-1,12037,-1,1,-1,1,-1,1,1,-1
70048203,2,2008,20,-1,20037,-1,1,-1,1,-1,1,1,-1
70048204,1,2010,55,-1,55035,-1,1,-1,1,-1,1,1,-1
70048204,2,2005,6,-1,6441,-1,2,-1,1,-1,1,2,-1
70048205,1,2015,37,-1,37039,-1,1,-1,1,-1,1,3,-1
70048205,2,2005,55,-1,55401,-1,3,-1,1,-1,1,3,-1
70048211,1,2018,49,-1,49472,-1,4,-1,1,-1,1,3,-1
70048211,2,2010,41,-1,41051,-1,1,-1,1,-1,1,3,-1
70048213,1,2012,67,-1,67034,-1,1,-1,1,-1,1,3,-1
70048213,2,2003,24,-1,24401,-1,3,-1,1,-1,1,3,-1
70048213,3,2003,20,-1,20481,-1,4,-1,1,-1,1,2,-1
70048220,1,2016,20,-1,20473,-1,4,-1,1,-1,1,3,-1
70048220,2,2009,12,-1,12037,-1,1,-1,1,-1,1,3,-1
70048222,1,2013,48,-1,48401,-1,3,-1,1,-1,1,1,-1
70048222,2,2011,48,-1,48401,-1,3,-1,1,-1,1,2,-1
70048224,1,2017,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70048224,2,2014,49,-1,49403,-1,3,-1,3,-1,1,3,-1
70048224,3,2012,49,-1,49040,-1,1,-1,3,-1,1,3,-1
70048226,1,2015,35,-1,35047,-1,1,-1,1,-1,1,2,-1
70048226,2,2005,7,-1,7422,-1,3,-1,1,-1,1,3,-1
70048226,3,1993,20,-1,20004,-1,1,-1,1,-1,1,3,-1
70048227,1,2012,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70048227,2,2011,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70048228,1,2018,35,-1,35047,-1,1,-1,1,-1,1,3,-1
70048228,2,2018,12,-1,12023,-1,1,-1,1,-1,2,3,-1
70048230,1,2018,35,-1,35401,-1,3,-1,1,-1,1,3,-1
70048230,2,2010,20,-1,20009,-1,1,-1,1,-1,1,3,-1
70048230,3,2003,34,-1,34042,-1,1,-1,1,-1,1,3,-1
70048232,1,2010,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70048232,2,2007,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70048235,1,2007,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70048235,2,2001,12,-1,12481,-1,4,-1,1,-1,1,2,-1
70048238,1,2018,42,-1,42040,-1,3,-1,1,-1,1,3,-1
70048238,2,2011,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70048238,3,2009,37,-1,37441,-1,2,-1,1,-1,1,3,-1
70048243,1,2016,34,-1,34401,-1,3,-1,1,-1,1,3,-1
70048243,2,2008,42,-1,42048,-1,1,-1,1,-1,1,3,-1
70048243,3,2011,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70048244,1,2018,2,-1,2422,-1,3,-1,1,-1,1,3,-1
70048244,2,2017,59,-1,59421,-1,3,-1,1,-1,1,3,-1
70048244,3,2016,59,-1,59401,-1,3,-1,1,-1,1,3,-1
70048244,4,2014,7,-1,7443,-1,4,-1,1,-1,1,3,-1
70048244,5,2017,7,-1,7024,-1,1,-1,1,-1,1,3,-1
70048248,1,2002,2,-1,2404,-1,3,-1,1,-1,1,2,-1
70048249,1,2013,37,-1,37031,-1,1,-1,1,-1,1,2,-1
70048256,1,2014,55,-1,55401,-1,3,-1,1,-1,1,3,-1
70048257,1,2018,37,-1,37404,-1,3,-1,1,-1,1,3,-1
70048257,2,2016,2,-1,2408,-1,3,-1,1,-1,1,3,-1
70048258,1,2013,37,-1,37039,-1,1,-1,1,-1,1,3,-1
70048258,2,2012,30,-1,30046,-1,1,-1,1,-1,1,3,-1
70048258,3,2007,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70048263,1,2005,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70048267,1,2007,37,-1,37039,-1,1,-1,1,-1,1,2,-1
70048267,2,2006,49,-1,49402,-1,3,-1,1,-1,1,2,-1
70048275,1,2017,48,-1,48045,-1,3,-1,1,-1,1,3,-1
70048277,1,2016,20,-1,20004,-1,1,-1,1,-1,1,3,-1
70048277,2,2010,35,-1,35472,-1,4,-1,1,-1,1,3,-1
70048277,3,2009,20,-1,20403,-1,3,-1,1,-1,1,3,-1
70048277,4,2005,22,-1,22008,-1,1,-1,1,-1,1,3,-1
70048281,1,2012,30,-1,30040,-1,1,-1,1,-1,1,3,-1
70048281,2,2011,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70048281,3,2011,2,-1,2403,-1,3,-1,1,-1,2,2,-1
70048283,1,2011,35,-1,35043,-1,1,-1,1,-1,1,3,-1
70048284,1,2011,20,-1,20404,-1,1,-1,1,-1,1,3,-1
70048284,2,2008,12,-1,12023,-1,1,-1,1,-1,1,2,-1
70048284,3,2006,20,-1,20039,-1,1,-1,1,-1,2,2,-1
70048284,4,2001,12,-1,12880,-1,4,-1,1,-1,2,2,-1
70048285,1,2015,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70048285,2,2015,37,-1,37031,-1,1,-1,1,-1,1,1,-1
70048288,1,2008,22,-1,22020,-1,1,-1,1,-1,1,2,-1
70048288,2,2004,2,-1,2405,-1,3,-1,1,-1,1,2,-1
70048289,1,2007,49,-1,49032,-1,1,-1,1,-1,1,2,-1
70048289,2,2005,6,-1,6441,-1,2,-1,1,-1,1,2,-1
70048290,1,2018,63,-1,63037,-1,1,-1,1,-1,1,3,-1
70048290,2,2008,59,-1,59035,-1,1,-1,1,-1,1,3,-1
70048292,1,2017,20,-1,20398,-1,1,-1,4,-1,1,3,-1
70048292,2,2002,54,-1,54421,-1,3,-1,1,-1,1,3,-1
70048294,1,2018,12,-1,12481,-1,4,-1,1,-1,1,2,-1
70048294,2,2018,49,-1,49403,-1,3,-1,1,-1,1,3,-1
70048294,3,2001,42,-1,42045,-1,1,-1,1,-1,1,3,-1
70048296,1,2013,19,-1,19020,-1,3,-1,1,-1,1,3,-1
70048296,2,2008,49,-1,49051,-1,1,-1,1,-1,1,3,-1
70048300,1,2015,7,-1,7442,-1,2,-1,1,-1,1,3,-1
70048300,2,2014,12,-1,12003,-1,1,-1,1,-1,2,2,-1
70048302,1,2016,48,-1,48045,-1,1,-1,1,-1,1,3,-1
70048302,2,2004,49,-1,49047,-1,1,-1,1,-1,1,3,-1
70048303,1,2017,59,-1,59031,-1,1,-1,1,-1,1,3,-1
70048304,1,2012,35,-1,35050,-1,1,-1,1,-1,1,2,-1
70048307,1,2010,49,-1,49402,-1,3,-1,1,-1,1,2,-1
70048307,2,2006,49,-1,49402,-1,3,-1,1,-1,1,2,-1
70048309,1,2018,35,-1,35043,-1,1,-1,1,-1,2,2,-1
70048310,1,2012,35,-1,35043,-1,1,-1,1,-1,1,3,-1
70048310,2,2004,2,-1,2422,-1,3,-1,1,-1,1,3,-1
70048311,1,2018,63,-1,63034,-1,1,-1,1,-1,1,3,-1
70048311,2,2018,63,-1,63038,-1,1,-1,1,-1,2,3,-1
70048313,1,2017,49,-1,49472,-1,4,-1,1,-1,1,2,-1
70048313,2,2015,48,-1,48034,-1,1,-1,1,-1,1,3,-1
70048316,1,2015,34,-1,34034,-1,1,-1,1,-1,1,2,-1
70048316,2,2014,34,-1,34403,-1,3,-1,1,-1,1,2,-1
70048316,3,2014,32,-1,32043,-1,1,-1,1,-1,1,3,-1
70048317,1,2009,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70048317,2,2005,55,-1,55035,-1,1,-1,1,-1,1,3,-1
70048317,3,2002,49,-1,49046,-1,1,-1,1,-1,1,2,-1
70048324,1,2018,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70048327,1,2010,34,-1,34401,-1,3,-1,1,-1,1,3,-1
70048327,2,2005,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70048328,1,2010,35,-1,35039,-1,1,-1,1,-1,1,3,-1
70048328,2,2009,35,-1,35048,-1,1,-1,1,-1,1,3,-1
70048328,3,1998,20,-1,20004,-1,1,-1,1,-1,1,3,-1
70048329,1,2011,12,-1,12037,-1,1,-1,1,-1,1,3,-1
70048329,2,2009,20,-1,20002,-1,1,-1,1,-1,1,3,-1
70048331,1,2016,12,-1,12402,-1,3,-1,1,-1,1,3,-1
70048331,2,2015,42,-1,42034,-1,1,-1,1,-1,1,3,-1
70048332,1,2015,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70048332,2,2013,35,-1,35047,-1,1,-1,1,-1,1,3,-1
70048332,3,2006,49,-1,49040,-1,1,-1,1,-1,2,2,-1
70048332,4,2002,24,-1,24004,-1,1,-1,1,-1,2,2,-1
70048337,1,2003,49,-1,49403,-1,3,-1,1,-1,1,3,-1
70048339,1,2012,20,-1,20002,-1,1,-1,1,-1,1,3,-1
70048339,2,2010,35,-1,35051,-1,1,-1,1,-1,1,3,-1
70048339,3,2000,73,-1,-8,-1,7,-1,1,-1,2,3,-1
70048339,4,1965,12,-1,12003,-1,1,-1,1,-1,2,3,-1
70048340,1,2017,2,-1,2404,-1,3,-1,1,-1,1,2,-1
70048341,1,2008,20,-1,20403,-1,3,-1,1,-1,1,3,-1
70048341,2,2007,18,-1,18022,-1,1,-1,1,-1,1,3,-1
70048342,1,2008,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70048342,2,2015,50,-1,50705,-1,7,-1,1,-1,2,3,-1
70048345,1,2014,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70048345,2,2013,37,-1,37031,-1,1,-1,1,-1,1,3,-1
70048347,1,2015,41,-1,41050,-1,1,-1,1,-1,1,3,-1
70048347,2,2015,41,-1,41045,-1,1,-1,1,-1,1,3,-1
70048349,1,2018,55,-1,55401,-1,3,-1,1,-1,1,3,-1
70048349,2,2010,12,-1,12422,-1,3,-1,1,-1,1,3,-1
70048351,1,2016,23,-1,23402,-1,3,-1,1,-1,1,2,-1
70048351,2,2009,22,-1,22403,-1,3,-1,1,-1,1,2,-1
70048351,3,2004,12,-1,12471,-1,4,-1,1,-1,1,2,-1
70048351,4,2001,72,-1,72706,-1,7,-1,1,-1,1,3,-1
70048352,1,2018,12,-1,12481,-1,4,-1,1,-1,1,3,-1
70048352,2,2015,12,-1,12023,-1,1,-1,1,-1,1,3,-1
70048352,3,2012,37,-1,37706,-1,7,-1,1,-1,2,3,-1
70048352,4,2003,99,-1,99850,-1,6,-1,1,-1,1,3,-1
70048354,1,2018,55,-1,55041,-1,1,-1,1,-1,1,3,-1
70048355,1,2010,37,-1,37031,-1,1,-1,3,-1,1,3,-1
70048355,2,2004,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70048358,1,2012,12,-1,12024,-1,1,-1,1,-1,1,3,-1
70048358,2,2010,49,-1,49040,-1,1,-1,1,-1,1,2,-1
70048358,3,2009,12,-1,12024,-1,1,-1,1,-1,2,2,-1
70048358,4,2007,49,-1,49043,-1,1,-1,1,-1,2,3,-1
70048360,1,2016,30,-1,30402,-1,3,-1,1,-1,1,3,-1
70048360,2,2014,42,-1,42403,-1,3,-1,2,-1,1,3,-1
70048360,3,2014,12,-1,12481,-1,4,-1,1,-1,1,3,-1
70048361,1,2019,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70048361,2,2015,48,-1,48401,-1,3,-1,1,-1,1,3,-1
70048363,1,2016,49,-1,49046,-1,1,-1,3,-1,1,3,-1
70048363,2,2015,49,-1,49472,-1,4,-1,1,-1,1,3,-1
70048363,3,2012,49,-1,49040,-1,1,-1,3,-1,1,3,-1
70048364,1,2018,49,-1,49040,-1,1,-1,1,-1,1,3,-1
70048364,2,2015,49,-1,49482,-1,4,-1,1,-1,1,2,-1
70048364,3,2015,49,-1,49402,-1,3,-1,1,-1,2,3,-1
70048366,1,2018,37,-1,37402,-1,3,-1,1,-1,1,3,-1
70048367,1,2017,12,-1,12037,-1,1,-1,1,-1,1,2,-1
70048367,2,2010,20,-1,20009,-1,1,-1,1,-1,1,3,-1
70048367,3,2003,35,-1,35047,-1,1,-1,1,-1,1,3,-1
70048367,4,2002,20,-1,20481,-1,4,-1,1,-1,1,3,-1
70048368,1,2013,20,-1,20404,-1,3,-1,1,-1,1,3,-1
70048368,2,2011,20,-1,20037,-1,1,-1,1,-1,1,3,-1
70048370,1,2009,49,-1,49402,-1,3,-1,1,-1,1,3,-1
70048370,2,2005,20,-1,20471,-1,4,-1,1,-1,1,2,-1
70048371,1,2012,49,-1,49040,-1,1,-1,1,-1,1,1,-1
70048373,1,2016,41,-1,41050,-1,1,-1,1,-1,1,3,-1
70048373,2,2011,49,-1,49046,-1,1,-1,3,-1,1,2,-1
70048374,1,2008,35,-1,35051,-1,3,-1,1,-1,1,2,-1
70048376,1,2018,20,-1,20404,-1,3,-1,1,-1,1,3,-1
70048376,2,2005,55,-1,55401,-1,3,-1,1,-1,2,2,-1
70048376,3,2011,20,-1,20037,-1,1,-1,1,-1,1,3,-1
70048378,1,2018,49,-1,49032,-1,1,-1,1,-1,1,3,-1
70048378,2,2014,49,-1,49402,-1,3,-1,1,-1,1,3,-1
70048378,3,2012,49,-1,49046,-1,1,-1,3,-1,1,2,-1
70048378,4,2009,37,-1,37031,-1,1,-1,1,-1,2,2,-1
70048379,1,2015,12,-1,12402,-1,3,-1,1,-1,1,2,-1
70048379,2,2014,2,-1,2422,-1,3,-1,1,-1,1,2,-1
70048380,1,2005,49,-1,49401,-1,3,-1,1,-1,1,3,-1
70048381,1,2018,49,-1,49401,-1,3,-1,1,-1,1,3,-1
70048381,2,2008,49,-1,49422,-1,3,-1,1,-1,1,3,-1
70048384,1,2009,37,-1,37421,-1,3,-1,1,-1,1,3,-1
70048384,2,2011,37,-1,-8,-1,7,-1,1,-1,2,3,-1
70048385,1,2013,37,-1,37032,-1,1,-1,1,-1,1,3,-1
70048388,1,2015,2,-1,2404,-1,3,-1,1,-1,1,3,-1
70048388,2,2011,19,-1,19020,-1,3,-1,1,-1,1,3,-1
70048389,1,2015,20,-1,20404,-1,3,-1,1,-1,1,2,-1
70048389,2,2012,23,-1,23008,-1,3,-1,1,-1,1,2,-1
70048389,3,2005,12,-1,12461,-1,2,-1,1,-1,1,2,-1
70048391,1,2009,63,-1,63032,-1,1,-1,1,-1,1,2,-1
70048392,1,2004,20,-1,20013,-1,3,-1,1,-1,2,1,-1
70048393,1,2005,6,-1,6441,-1,2,-1,1,-1,2,3,-1
70048393,2,1999,49,-1,49040,-1,1,-1,1,-1,2,3,-1
70048396,1,2016,34,-1,34403,-1,1,-1,1,-1,1,3,-1
